SDHC	succinate dehydrogenase complex subunit C	PGL3	CYB560	cybL	succinate dehydrogenase cytochrome b560 subunit	succinate dehydrgenase cytochrome b	large subunit of cytochrome b									
SDHD	succinate dehydrogenase complex subunit D	PGL	PGL1	cybS	small subunit of cytochrome b											
SDR9C7	short chain dehydrogenase/reductase family 9C member 7	SDR-O	RDHS													
SDR16C5	short chain dehydrogenase/reductase family 16C member 5	RDHE2	RDH-E2	EPHD-2	Epidermal retinol dehydrogenase 2											
SDR42E1	short chain dehydrogenase/reductase family 42E, member 1	HSPC105														
SDS	serine dehydratase	SDH	L-serine ammonia-lyase													
SDSL	serine dehydratase like	SDS-RS1	cSDH													
SEC11A	SEC11 homolog A, signal peptidase complex subunit	SEC11L1	SPC18	sid2895	SPCS4A	signal peptidase complex 18										
SEC11C	SEC11 homolog C, signal peptidase complex subunit	SEC11L3	SPC21	SPCS4C	signal peptidase complex 21											
SETD1A	SET domain containing 1A, histone lysine methyltransferase	KIAA0339	Set1	KMT2F												
SETD1B	SET domain containing 1B, histone lysine methyltransferase	KIAA1076	Set1B	KMT2G												
SETD2	SET domain containing 2, histone lysine methyltransferase	HYPB	HIF-1	KIAA1732	FLJ23184	KMT3A										
SETD7	SET domain containing 7, histone lysine methyltransferase	KIAA1717	SET7	SET7/9	Set9	KMT7										
SETDB1	SET domain bifurcated histone lysine methyltransferase 1	KG1T	KIAA0067	ESET	KMT1E	TDRD21	tudor domain containing 21									
SETDB2	SET domain bifurcated histone lysine methyltransferase 2	C13orf4	CLLD8	CLLL8	KMT1F											
SETMAR	SET domain and mariner transposase fusion gene	metnase														
SGMS1	sphingomyelin synthase 1	TMEM23	MOB	MGC17342	SMS1	phosphatidylcholine:ceramide cholinephosphotransferase 1										
SGMS2	sphingomyelin synthase 2	MGC26963	SMS2													
SGPL1	sphingosine-1-phosphate lyase 1	SPL														
SGPP1	sphingosine-1-phosphate phosphatase 1															
SGPP2	sphingosine-1-phosphate phosphatase 2	SPP2	FLJ39004													
SGSH	N-sulfoglucosamine sulfohydrolase	HSS	MPS3A	SFMD	sulfamidase	mucopolysaccharidosis type IIIA										
SHMT1	serine hydroxymethyltransferase 1	CSHMT	SHMT	MGC15229	MGC24556	cytoplasmic serine hydroxymethyltransferase	14 kDa protein									
SHMT2	serine hydroxymethyltransferase 2	SHMT														
SI	sucrase-isomaltase	Oligosaccharide alpha-1,6-glucosidase	Oligo-1,6-glucosidase	alpha-glucosidase	Alpha-methylglucosidase											
SLC1A1	solute carrier family 1 member 1	EAAC1	EAAT3													
SLC1A2	solute carrier family 1 member 2	GLT-1	EAAT2													
SLC1A3	solute carrier family 1 member 3	EAAT1	GLAST	EA6	glutamate transporter variant EAAT1ex9skip											
SLC1A4	solute carrier family 1 member 4	SATT	ASCT1	alanine/serine/cysteine/threonine transporter												
SLC1A5	solute carrier family 1 member 5	RDRC	M7V1	AAAT	ASCT2											
SLC1A6	solute carrier family 1 member 6	EAAT4														
SLC1A7	solute carrier family 1 member 7	EAAT5														
SLC2A1	solute carrier family 2 member 1	GLUT1	GLUT	HTLVR	CSE	DYT18	DYT9									
SLC2A2	solute carrier family 2 member 2	GLUT2														
SLC2A3	solute carrier family 2 member 3	GLUT3														
SLC2A4	solute carrier family 2 member 4	GLUT4														
SLC2A5	solute carrier family 2 member 5	GLUT5														
SLC2A6	solute carrier family 2 member 6	GLUT9	GLUT6	HSA011372												
SLC2A7	solute carrier family 2 member 7	GLUT7	intestinal facilitative glucose transporter 7													
SLC2A8	solute carrier family 2 member 8	GLUTX1	GLUT8													
SLC2A9	solute carrier family 2 member 9	Glut9	GLUTX	URATv1	urate voltage-driven efflux transporter 1											
SLC2A10	solute carrier family 2 member 10	GLUT10														
SLC2A11	solute carrier family 2 member 11	GLUT11	GLUT10													
SLC2A12	solute carrier family 2 member 12	GLUT12	GLUT8													
SLC2A13	solute carrier family 2 member 13	HMIT	H(+)-myo-inositol symporter													
SLC2A14	solute carrier family 2 member 14	SLC2A3P3	GLUT14													
SLC3A1	solute carrier family 3 member 1	CSNU1	D2H	RBAT	ATR1	NBAT										
SLC3A2	solute carrier family 3 member 2	MDU1	4T2HC	4F2	NACAE	CD98	CD98HC	4F2HC	antigen identified by monoclonal antibodies 4F2, TRA1.10, TROP4, and T43	antigen defined by monoclonal antibody 4F2	heavy chain	4F2 heavy chain	CD98 heavy chain	monoclonal antibody 44D7	4F2 cell-surface antigen heavy chain	lymphocyte activation antigen 4F2 large subunit
SLC4A1	solute carrier family 4 member 1 (Diego blood group)	EPB3	AE1	DI	WD	RTA1A	CD233	FR	SW	WR	Froese blood group	Swann blood group	Wright blood group			
SLC4A2	solute carrier family 4 member 2	EPB3L1	AE2	HKB3	BND3L	NBND3	anion exchanger 2 type a	anion exchanger 2 type b1	anion exchanger 2 type b2							
SLC4A3	solute carrier family 4 member 3	AE3	SLC2C	Anion exchanger 3, neuronal												
SLC4A4	solute carrier family 4 member 4	SLC4A5	NBC1	HNBC1	NBC2	pNBC	hhNMC									
SLC4A5	solute carrier family 4 member 5	symbol withdrawn, see [HGNC:11030](/data/gene-symbol-report/#!/hgnc_id/HGNC:11030)	NBC4													
SLC4A7	solute carrier family 4 member 7	SLC4A6	NBC3	SBC2												
SLC4A8	solute carrier family 4 member 8	NBC3														
SLC4A9	solute carrier family 4 member 9	AE4														
SLC4A10	solute carrier family 4 member 10	NBCn2	NCBE													
SLC5A1	solute carrier family 5 member 1	SGLT1	D22S675	NAGT	sodium/glucose cotransporter 1											
SLC5A2	solute carrier family 5 member 2	SGLT2														
SLC5A3	solute carrier family 5 member 3	SMIT	SMIT1													
SLC5A5	solute carrier family 5 member 5	NIS														
SLC5A6	solute carrier family 5 member 6	SMVT														
SLC5A7	solute carrier family 5 member 7	hCHT	CHT1													
SLC5A8	solute carrier family 5 member 8	AIT														
SLC5A9	solute carrier family 5 member 9	SGLT4														
SLC5A10	solute carrier family 5 member 10	SGLT5														
SLC5A11	solute carrier family 5 member 11	KST1	SMIT2	SGLT6												
SLC5A12	solute carrier family 5 member 12	MGC52019	SMCT2													
SLC6A1	solute carrier family 6 member 1	GAT1	GABATR	GABATHG	GABA transporter 1											
SLC6A2	solute carrier family 6 member 2	NET1	NAT1	SLC6A5	NET	norepinephrine transporter										
SLC6A3	solute carrier family 6 member 3	DAT1	DAT	dopamine transporter												
SLC6A4	solute carrier family 6 member 4	HTT	OCD1	5-HTT	SERT1	serotonin transporter 1										
SLC6A5	solute carrier family 6 member 5	NET1	GLYT2	glycine transporter 2												
SLC6A6	solute carrier family 6 member 6	TAUT	taurine transporter													
SLC6A7	solute carrier family 6 member 7	PROT	brain-specific L-proline transporter	sodium-dependent proline transporter												
SLC6A8	solute carrier family 6 member 8	CRTR	CT1	creatine transporter												
SLC6A9	solute carrier family 6 member 9	GLYT1														
SLC6A10P	solute carrier family 6 member 10, pseudogene	SLC6A10	CT-2	creatine transporter-2												
SLC6A11	solute carrier family 6 member 11	GAT3	GABA transporter 3													
SLC6A12	solute carrier family 6 member 12	BGT-1	betaine/GABA transporter-1													
SLC6A13	solute carrier family 6 member 13	GAT2	GABA transporter 2													
SLC6A14	solute carrier family 6 member 14															
SLC6A18	solute carrier family 6 member 18	FLJ31236	Xtrp2													
SLC6A19	solute carrier family 6 member 19	Hartnup disease														
SLC6A20	solute carrier family 6 member 20	XT3	Xtrp3	SIT1	IMINO	sodium-dependent imino acid transporter 1										
SLC7A1	solute carrier family 7 member 1	ERR	ATRC1	CAT-1	HCAT1	REC1L	ecotropic retroviral receptor	amino acid transporter, cationic 1								
SLC7A2	solute carrier family 7 member 2	ATRC2	CAT-2	HCAT2												
SLC7A3	solute carrier family 7 member 3	CAT-3	ATRC3	FLJ14541												
SLC7A5	solute carrier family 7 member 5	LAT1	E16	D16S469E	MPE16	CD98										
SLC7A6	solute carrier family 7 member 6	y+LAT-2	KIAA0245	LAT3	LAT-2											
SLC7A7	solute carrier family 7 member 7	LPI	y+LAT-1													
SLC7A8	solute carrier family 7 member 8	LPI-PC1	LAT2													
SLC7A9	solute carrier family 7 member 9	CSNU3														
SLC7A10	solute carrier family 7 member 10	asc-1														
SLC7A11	solute carrier family 7 member 11	xCT														
SLC8A1	solute carrier family 8 member A1	NCX1	Na+/Ca++ exchanger													
SLC8A2	solute carrier family 8 member A2	NCX2	KIAA1087													
SLC8A3	solute carrier family 8 member A3	NCX3														
SLC9A1	solute carrier family 9 member A1	APNH	NHE1	PPP1R143	protein phosphatase 1, regulatory subunit 143											
SLC9A2	solute carrier family 9 member A2	NHE2														
SLC9A3	solute carrier family 9 member A3	NHE3														
SLC9A4	solute carrier family 9 member A4	NHE4														
SLC9A5	solute carrier family 9 member A5	NHE5														
SLC9A7	solute carrier family 9 member A7	NHE7														
SLC9A8	solute carrier family 9 member A8	KIAA0939	NHE8													
SLC10A1	solute carrier family 10 member 1	NTCP	Na+/taurocholate cotransporting polypeptide													
SLC10A2	solute carrier family 10 member 2	ASBT	ISBT													
SLC10A6	solute carrier family 10 member 6	SOAT														
SLC11A1	solute carrier family 11 member 1	LSH	NRAMP	NRAMP1	natural resistance-associated macrophage protein 1											
SLC11A2	solute carrier family 11 member 2	NRAMP2	DCT1	DMT1												
SLC12A1	solute carrier family 12 member 1	NKCC2														
SLC12A2	solute carrier family 12 member 2	NKCC1	BSC	BSC2	PPP1R141	bumetanide-sensitive sodium-(potassium)-chloride cotransporter 1	basolateral Na-K-Cl symporter	protein phosphatase 1, regulatory subunit 141								
SLC12A3	solute carrier family 12 member 3	NCCT														
SLC12A4	solute carrier family 12 member 4	KCC1														
SLC12A5	solute carrier family 12 member 5	KIAA1176	KCC2													
SLC12A6	solute carrier family 12 member 6	KCC3	ACCPN													
SLC12A7	solute carrier family 12 member 7	KCC4	DKFZP434F076													
SLC13A1	solute carrier family 13 member 1	NaSi-1	NAS1													
SLC13A2	solute carrier family 13 member 2	NaDC-1														
SLC13A3	solute carrier family 13 member 3	NADC3	SDCT2													
SLC13A4	solute carrier family 13 member 4	SUT-1	SUT1	sulphate transporter 1												
SLC13A5	solute carrier family 13 member 5	NACT	INDY													
SLC14A1	solute carrier family 14 member 1 (Kidd blood group)	JK	HsT1341	RACH1	RACH2											
SLC14A2	solute carrier family 14 member 2	HUT2	UT2													
SLC15A1	solute carrier family 15 member 1	PEPT1	HPECT1	HPEPT1	peptide transporter HPEPT1	bA551M18.1.1 (solute carrier family 15 (oligopeptide transporter) member 1)	solute carrier family 15 oligopeptide transporter member 1									
SLC15A2	solute carrier family 15 member 2	PEPT2														
SLC16A1	solute carrier family 16 member 1	MCT	MCT1													
SLC16A2	solute carrier family 16 member 2	DXS128	AHDS	MRX22	XPCT	MCT8	MCT7									
SLC16A3	solute carrier family 16 member 3	MCT3	MCT4													
SLC16A7	solute carrier family 16 member 7	MCT2														
SLC16A8	solute carrier family 16 member 8	MCT3	REMP	monocarboxylate transporter 3												
SLC16A10	solute carrier family 16 member 10	TAT1	MCT10													
SLC17A1	solute carrier family 17 member 1	NPT1	NAPI-1													
SLC17A2	solute carrier family 17 member 2	NPT3														
SLC17A3	solute carrier family 17 member 3	NPT4														
SLC17A4	solute carrier family 17 member 4	KIAA2138														
SLC17A5	solute carrier family 17 member 5	SIASD	AST	SD	ISSD	NSD	SIALIN	SLD								
SLC17A6	solute carrier family 17 member 6	DNPI	VGLUT2	vesicular glutamate transporter 2	differentiation-associated Na-dependent inorganic phosphate cotransporter											
SLC17A7	solute carrier family 17 member 7	BNPI	VGLUT1	vesicular glutamate transporter 1												
SLC17A8	solute carrier family 17 member 8	DFNA25	VGLUT3	vesicular glutamate transporter 3												
SLC18A1	solute carrier family 18 member A1	VMAT1	VAT1	CGAT												
SLC18A2	solute carrier family 18 member A2	VMAT2	SVMT	SVAT												
SLC18A3	solute carrier family 18 member A3	VACHT														
SLC19A1	solute carrier family 19 member 1	FOLT	RFC1	reduced folate carrier 1	Folate transporter 1											
SLC19A2	solute carrier family 19 member 2	TRMA	THTR1													
SLC19A3	solute carrier family 19 member 3	THTR2	thiamine transporter 2													
SLC20A1	solute carrier family 20 member 1	GLVR1	PiT-1	Glvr-1	gibbon ape leukemia virus receptor 1											
SLC20A2	solute carrier family 20 member 2	MLVAR	GLVR2	PiT-2	Glvr-2	Ram-1										
SLC22A1	solute carrier family 22 member 1	OCT1	organic cation transporter 1													
SLC22A2	solute carrier family 22 member 2	OCT2	organic cation transporter 2													
SLC22A3	solute carrier family 22 member 3	OCT3	EMT	organic cation transporter 3	extraneuronal monoamine transporter											
SLC22A4	solute carrier family 22 member 4	DFNB60	OCTN1	MGC34546												
SLC22A5	solute carrier family 22 member 5	CDSP	OCTN2	SCD												
SLC22A6	solute carrier family 22 member 6	ROAT1	PAHT	OAT1												
SLC22A7	solute carrier family 22 member 7	NLT	OAT2													
SLC22A8	solute carrier family 22 member 8	OAT3														
SLC22A9	solute carrier family 22 member 9	OAT4	FLJ23666	UST3	OAT7											
SLC22A10	solute carrier family 22 member 10	OAT5	hOAT5													
SLC22A11	solute carrier family 22 member 11	OAT4														
SLC22A12	solute carrier family 22 member 12	OAT4L	RST	URAT1												
SLC22A13	solute carrier family 22 member 13	ORCTL3	OCTL1	OCTL3	OAT10											
SLC23A1	solute carrier family 23 member 1	SLC23A2	YSPL3	SVCT1												
SLC23A2	solute carrier family 23 member 2	SLC23A1	SVCT2	KIAA0238	YSPL2											
SLC24A1	solute carrier family 24 member 1	NCKX1	NCKX	RODX	KIAA0702	HsT17412	CSNB1D									
SLC24A2	solute carrier family 24 member 2	NCKX2														
SLC24A3	solute carrier family 24 member 3															
SLC24A4	solute carrier family 24 member 4	NCKX4														
SLC25A1	solute carrier family 25 member 1	SLC20A3	CTP													
SLC25A2	solute carrier family 25 member 2	ORNT2														
SLC25A4	solute carrier family 25 member 4	PEO3	PEO2	ANT1	T1											
SLC25A5	solute carrier family 25 member 5	ANT2	T2	2F1	T3											
SLC25A6	solute carrier family 25 member 6	ANT3	ANT3Y	MGC17525												
SLC25A10	solute carrier family 25 member 10	DIC														
SLC25A11	solute carrier family 25 member 11	SLC20A4	OGC													
SLC25A12	solute carrier family 25 member 12	Aralar														
SLC25A13	solute carrier family 25 member 13	CTLN2	CITRIN	ARALAR2	mitochondrial aspartate glutamate carrier 2											
SLC25A14	solute carrier family 25 member 14	BMCP1	UCP5													
SLC25A15	solute carrier family 25 member 15	ORNT1	HHH	ORC1	D13S327	ornithine transporter 1	ornithine carrier 1									
SLC25A16	solute carrier family 25 member 16	GDA	D10S105E	HGT.1	ML7	Graves disease autoantigen										
SLC25A17	solute carrier family 25 member 17	PMP34	peroxisomal membrane protein (34kD)													
SLC25A18	solute carrier family 25 member 18															
SLC25A19	solute carrier family 25 member 19	MCPHA	DNC	MUP1	TPC											
SLC25A20	solute carrier family 25 member 20	CACT	CAC	carnitine-acylcarnitine carrier	carnitine/acylcarnitine translocase											
SLC25A21	solute carrier family 25 member 21	ODC1	ODC													
SLC25A22	solute carrier family 25 member 22	GC1	FLJ13044	NET44	EIEE3											
SLC25A26	solute carrier family 25 member 26															
SLC25A27	solute carrier family 25 member 27	UCP4	FLJ33552													
SLC25A28	solute carrier family 25 member 28	MRS3/4	MRS4L	mitoferrin 2												
SLC25A29	solute carrier family 25 member 29	C14orf69	FLJ38975													
SLC25A37	solute carrier family 25 member 37	MSCP	MFRN	MFRN1	HT015	mitoferrin	Mitoferrin-1	Mitochondrial iron transporter 1	Mitochondrial solute carrier protein							
SLC26A1	solute carrier family 26 member 1	SAT-1	EDM4													
SLC26A2	solute carrier family 26 member 2	DTD	DTDST													
SLC26A3	solute carrier family 26 member 3	DRA	CLD													
SLC26A4	solute carrier family 26 member 4	DFNB4	PDS	pendrin												
SLC26A6	solute carrier family 26 member 6	DKFZp586E1422	pendrin-like protein 1	pendrin L1	sulfate anion transporter	anion transporter 1										
SLC26A7	solute carrier family 26 member 7	SUT2	Anion exchange transporter													
SLC26A8	solute carrier family 26 member 8															
SLC26A9	solute carrier family 26 member 9	anion transporter/exchanger-9														
SLC26A11	solute carrier family 26 member 11															
SLC27A1	solute carrier family 27 member 1	FATP1	FATP	MGC71751	FLJ00336	ACSVL5										
SLC27A2	solute carrier family 27 member 2	FACVL1	FATP2	hFACVL1	VLACS	VLCS	HsT17226	ACSVL1								
SLC27A3	solute carrier family 27 member 3	FATP3	MGC4365	ACSVL3												
SLC27A4	solute carrier family 27 member 4	FATP4	ACSVL4													
SLC27A5	solute carrier family 27 member 5	FATP5	VLACSR	VLCS-H2	VLCSH2	FACVL3	FLJ22987	ACSVL6	ACSB	fatty-acid-Coenzyme A ligase, very long-chain 3						
SLC27A6	solute carrier family 27 member 6	FATP6	VLCS-H1	FACVL2	ACSVL2	fatty-acid-Coenzyme A ligase, very long-chain 2										
SLC28A1	solute carrier family 28 member 1	CNT1														
SLC28A2	solute carrier family 28 member 2	CNT2	SPNT1	HCNT2	HsT17153											
SLC28A3	solute carrier family 28 member 3	CNT3														
SLC29A1	solute carrier family 29 member 1 (Augustine blood group)	ENT1														
SLC29A2	solute carrier family 29 member 2	ENT2	HNP36	DER12												
SLC29A3	solute carrier family 29 member 3	ENT3	FLJ11160													
SLC29A4	solute carrier family 29 member 4	FLJ34923	ENT4													
SLC30A1	solute carrier family 30 member 1	ZNT1	ZRC1													
SLC32A1	solute carrier family 32 member 1	VIAAT	VGAT	bA122O1.1												
SLC33A1	solute carrier family 33 member 1	ACATN	SPG42	AT-1	AT1											
SLC34A1	solute carrier family 34 member 1	NPT2	SLC17A2	NAPI-3	NPTIIa	SLC11	sodium/phosphate co-transporter	solute carrier family 17 (sodium phosphate), member 2	Na+-phosphate cotransporter type II							
SLC34A2	solute carrier family 34 member 2	NAPI-3B														
SLC34A3	solute carrier family 34 member 3	NPTIIc	FLJ38680													
SLC35A1	solute carrier family 35 member A1	CMPST	hCST													
SLC35A2	solute carrier family 35 member A2	UGALT	UGAT	UGT	UGT1	UGT2	UGTL									
SLC35A3	solute carrier family 35 member A3															
SLC35B2	solute carrier family 35 member B2	UGTrel4														
SLC35B4	solute carrier family 35 member B4	FLJ14697	YEA4													
SLC35C1	solute carrier family 35 member C1	FUCT1	FLJ11320													
SLC35D1	solute carrier family 35 member D1	UGTREL7	KIAA0260													
SLC35D2	solute carrier family 35 member D2	UGTrel8	SQV7L													
SLC36A1	solute carrier family 36 member 1	LYAAT-1	PAT1	TRAMD3												
SLC36A2	solute carrier family 36 member 2	PAT2	tramdorin	TRAMD1												
SLC36A4	solute carrier family 36 member 4	PAT4	FLJ38932													
SLC37A1	solute carrier family 37 member 1															
SLC37A4	solute carrier family 37 member 4	G6PT1	G6PT2	G6PT3	GSD1b	GSD1c	GSD1d									
SLC38A1	solute carrier family 38 member 1	ATA1	NAT2	SAT1												
SLC38A2	solute carrier family 38 member 2	SAT2	ATA2	KIAA1382	SNAT2											
SLC38A3	solute carrier family 38 member 3	G17	SN1													
SLC38A4	solute carrier family 38 member 4	PAAT	NAT3	ATA3												
SLC38A5	solute carrier family 38 member 5	SN2	JM24													
SLC40A1	solute carrier family 40 member 1	SLC11A3	MTP1	IREG1	FPN1	HFE4	ferroportin 1									
SLC43A1	solute carrier family 43 member 1	POV1	R00504	PB39												
SLC43A2	solute carrier family 43 member 2	MGC34680														
SLC46A1	solute carrier family 46 member 1	HCP1	MGC9564	PCFT	heme carrier protein 1	proton-coupled folate transporter										
SLC47A1	solute carrier family 47 member 1	FLJ10847	MATE1	multidrug and toxin extrusion 1												
SLC47A2	solute carrier family 47 member 2	FLJ31196	MATE2	MATE2-K	multidrug and toxin extrusion 2											
SLC51A	solute carrier family 51 subunit alpha	OSTalpha	organic solute transporter, alpha subunit													
SLC51B	solute carrier family 51 subunit beta	OSTbeta	organic solute transporter beta subunit													
SLC52A1	solute carrier family 52 member 1	GPR172B	FLJ10060	GPCR42	PAR2	hRFT1	RFVT1	riboflavin transporter 1								
SLC52A2	solute carrier family 52 member 2	GPR172A	FLJ11856	PAR1	GPCR41	D15Ertd747e	RFVT2	hRFT3								
SLC52A3	solute carrier family 52 member 3	C20orf54	bA371L19.1	hRFT2	RFVT3	hypothetical protein LOC113278										
SLCO1A2	solute carrier organic anion transporter family member 1A2	SLC21A3	OATP	OATP1A2	OATP-A											
SLCO1B1	solute carrier organic anion transporter family member 1B1	SLC21A6	OATP-C	LST-1	OATP1B1											
SLCO1B3	solute carrier organic anion transporter family member 1B3	SLC21A8	OATP8	OATP1B3												
SLCO1C1	solute carrier organic anion transporter family member 1C1	SLC21A14	OATP-F	OATP1C1	OATP1											
SLCO2A1	solute carrier organic anion transporter family member 2A1	SLC21A2	MATR1	PGT	OATP2A1											
SLCO2B1	solute carrier organic anion transporter family member 2B1	SLC21A9	OATP-B	OATP2B1												
SLCO3A1	solute carrier organic anion transporter family member 3A1	SLC21A11	OATP-D	OATP3A1												
SLCO4A1	solute carrier organic anion transporter family member 4A1	SLC21A12	OATP-E	OATP4A1												
SMPD1	sphingomyelin phosphodiesterase 1	ASM	acid sphingomyelinase	Niemann-Pick type A/B												
SMPD2	sphingomyelin phosphodiesterase 2	nSMase	ISC1	neutral sphingomyelinase												
SMPD3	sphingomyelin phosphodiesterase 3	NSMASE2	neutral sphingomyelinase II													
SMPD4	sphingomyelin phosphodiesterase 4	FLJ20297	FLJ20756	nSMase-3	KIAA1418	NSMASE3	NET13	neutral sphingomyelinase-3								
SMS	spermine synthase	SRS	SPMSY	SpS	MRSR											
SMYD3	SET and MYND domain containing 3	ZNFN3A1	ZMYND1	KMT3E												
SOAT1	sterol O-acyltransferase 1	SOAT	STAT	ACAT	acyl-Coenzyme A: cholesterol acyltransferase											
SOAT2	sterol O-acyltransferase 2	ACAT2														
SOD1	superoxide dismutase 1	ALS	ALS1	IPOA												
SOD2	superoxide dismutase 2	GClnc1	gastric cancer–associated lncRNA 1													
SOD3	superoxide dismutase 3	EC-SOD														
SORD	sorbitol dehydrogenase															
SPCS1	signal peptidase complex subunit 1	SPC12	HSPC033	YJR010C-A	SPC1	signal peptidase complex 12 kDa subunit										
SPCS2	signal peptidase complex subunit 2	KIAA0102	signal peptidase 25kDa subunit													
SPCS3	signal peptidase complex subunit 3	FLJ22649	SPC22/23	SPC3	YLR066W	PRO3567										
SPHK1	sphingosine kinase 1	SPHK														
SPHK2	sphingosine kinase 2															
SPR	sepiapterin reductase	SDR38C1	short chain dehydrogenase/reductase family 38C, member 1	Sepiapterin reductase (L-erythro-7,8-dihydrobiopterin forming)												
SPTLC1	serine palmitoyltransferase long chain base subunit 1	HSN1	LCB1	SPTI	HSAN1	hLCB1										
SPTLC2	serine palmitoyltransferase long chain base subunit 2	KIAA0526	LCB2	LCB2A	hLCB2a											
SPTLC3	serine palmitoyltransferase long chain base subunit 3	C20orf38	SPTLC2L	LCB2B	FLJ11112	hLCB2b										
SQLE	squalene epoxidase	squalene monooxygenase														
SRD5A1	steroid 5 alpha-reductase 1	3-oxo-5-alpha-steroid 4-dehydrogenase 1														
SRD5A2	steroid 5 alpha-reductase 2	3-oxo-5-alpha-steroid 4-dehydrogenase 2														
SRD5A3	steroid 5 alpha-reductase 3	FLJ13352	SRD5A2L	SRD5A2L1	polyprenol reductase	3-oxo-5-alpha-steroid 4-dehydrogenase (NADP(+))										
SRM	spermidine synthase	SRML1	SPS1													
ST3GAL1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	SIAT4A	ST3O	SIATFL	ST3GalA.1	ST3Gal I	CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase									
ST3GAL2	ST3 beta-galactoside alpha-2,3-sialyltransferase 2	SIAT4B	ST3GALII	ST3GalA.2												
ST3GAL3	ST3 beta-galactoside alpha-2,3-sialyltransferase 3	SIAT6	MRT12	ST3Gal III	N-acetyllactosaminide alpha-2,3-sialyltransferase											
ST3GAL4	ST3 beta-galactoside alpha-2,3-sialyltransferase 4	CGS23	SIAT4	NANTA3	SIAT4C	STZ	SAT3	FLJ11867	ST3Gal IV							
ST3GAL5	ST3 beta-galactoside alpha-2,3-sialyltransferase 5	SIAT9	ST3GalV	SIATGM3S	ganglioside GM3 synthase	lactosylceramide alpha-2,3-sialyltransferase										
ST3GAL6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6	SIAT10	ST3GALVI													
ST6GALNAC1	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1	SIAT7A	ST6GalNAcI													
ST6GALNAC2	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2	SIAT7	SIAT7B	SIATL1	ST6GalNAII	STHM										
ST6GALNAC3	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3	SIAT7C	ST6GALNAC III													
ST6GALNAC4	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4	SIAT7D	ST6GALNACIV	SIAT3C												
ST6GALNAC5	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5	SIAT7E	MGC3184	ST6GalNAcV												
ST6GALNAC6	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6	SIAT7F	ST6GALNACVI													
ST8SIA1	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1	SIAT8	SIAT8A	ST8Sia I												
ST8SIA4	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4	SIAT8D	PST	PST1	ST8Sia IV											
ST8SIA5	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5	SIAT8E	ST8Sia V													
STARD3	StAR related lipid transfer domain containing 3	es64	MLN64													
STRA6	signaling receptor and transporter of retinol STRA6	FLJ12541	retinol binding protein 4 receptor	RBP receptor												
STS	steroid sulfatase	ARSC1	ARSC	arylsulfatase C	steryl-sulfatase											
STT3A	STT3 oligosaccharyltransferase complex catalytic subunit A	ITM1	TMC	MGC9042	STT3-A	dolichyl-diphosphooligosaccharide protein glycotransferase										
STT3B	STT3 oligosaccharyltransferase complex catalytic subunit B	SIMP	FLJ90106	STT3-B	source of immunodominant MHC associated peptides	dolichyl-diphosphooligosaccharide protein glycotransferase	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B									
SUCLA2	succinate-CoA ligase ADP-forming subunit beta	LINC00444	succinate--CoA ligase (ADP-forming)													
SUCLG1	succinate-CoA ligase GDP/ADP-forming subunit alpha															
SUCLG2	succinate-CoA ligase GDP-forming subunit beta															
SULT1A1	sulfotransferase family 1A member 1	STP	STP1	P-PST												
SULT1A2	sulfotransferase family 1A member 2	STP2	HAST4													
SULT1A3	sulfotransferase family 1A member 3	STM	TL-PST													
SULT1B1	sulfotransferase family 1B member 1	ST1B2														
SULT1C2	sulfotransferase family 1C member 2	SULT1C1	ST1C1													
SULT1E1	sulfotransferase family 1E member 1	STE	EST													
SULT2A1	sulfotransferase family 2A member 1	STD	DHEA-ST													
SULT2B1	sulfotransferase family 2B member 1	HSST2														
SULT4A1	sulfotransferase family 4A member 1	SULTX3	hBR-STL-1													
SUOX	sulfite oxidase															
SUV39H1	suppressor of variegation 3-9 homolog 1	SUV39H	KMT1A													
SUV39H2	suppressor of variegation 3-9 homolog 2	FLJ23414	KMT1B													
SYNJ1	synaptojanin 1	INPP5G	PARK20	phosphoinositide 5-phosphatase	synaptic inositol 1,4,5-trisphosphate 5-phosphatase 1	inositol polyphosphate-5-phosphatase G										
SYNJ2	synaptojanin 2	INPP5H	synaptic inositol 1,4,5-trisphosphate 5-phosphatase 2	phosphoinositide 5-phosphatase	inositol polyphosphate-5-phosphatase H											
TALDO1	transaldolase 1															
TAT	tyrosine aminotransferase															
TBCB	tubulin folding cofactor B	CKAP1	CG22	CKAPI												
